content,generated,model
Scary--Obama's budget deficits are so out of control that he has to borrow 40 cents on every dollar he spends.,0,
"There are many editorial writers that are good, some great, & some bad. But the least talented of all is frumpy Gail Collins of NYTimes.",0,
"Leadership: Whatever happens, you're responsible. If it doesn't happen, you're responsible.",0,
The Golden Rule of Negotiating: He who has the gold makes the rules.,0,
I will be on Greta @ gretawire tonight at 10 PM on Fox News.,0,
China has been unfairly subsidizing the export of cars & auto parts. I've been saying this for 3 years...,0,
I hope that Derek Jeter has such a fantastic year with @ Yankees that he changes his mind about retiring. Great guy!,0,
"I am not angry at Russia (or China) because their leaders are far smarter than ours. We need real leadership, and fast,before it is too late",0,
"“Get in. Get it done. Get it done right. Get out.” – My father, Fred C. Trump",0,
"@fatmaninaspeedo I have not met @ MacMiller but his song, Donald Trump, has had over 40 milion hits. Maybe he should pay me somethiing.",0,
"@ PeteRose_14 Once again, it is time to let all time hits leader Pete Rose into the Baseball Hall of Fame. He has paid a big price!",0,
@ JTFoxx @ HuffingtonPost I agree-- @ HuffingtonPost is going down with @ AOL and Patch & @ ariannahuff hates Tim Armstrong.,0,
"I give Secretary of State John Kerry credit for working and trying hard, but he has zero negotiating ability!",0,
I will soon be releasing my response to the fact that President Obama refused to show his applications and records to the public.,0,
If the Saudis are so concerned about Syria then they should go in themselves. Stop telling us to do their dirty work.,0,
"The Washington Establishment will never rein in government spending, waste, fraud and abuse. A great thinker and outsider is needed.",0,
NYC should hold a parade for returning Iraq and Afghanistan veterans.,0,
"Just got final renderings of Trump National Doral in Miami - there will be nothing like it in the Country, will be the best!",0,
"Let's see whether or not Chuck Townsend @ CondeNastCorp is smart enough to fire Graydon Carter, who only cares about his bad food restaurants",0,
Immigration reform is all risk for the @ GOP. Their base doesn’t want it and the 12M illegals will all vote Democrat.,0,
I truly believe that our country has the worst and dumbest negotiators of virtually any country in the world.,0,
Anthony Baxter's 'You've been Trumped' was a complete box office bomb & joke. Trump Int'l in Scotland is a resounding success. I won!,0,
The Fed is considering issuing even more US bond debt into the market. Not good!,0,
If the Boston killer applies for Obama Care the paperwork will be too complicated for him to understand!,0,
"I'm proud to accept the 2010 HollyRod Foundation Humanitarian Award from Holly Robinson Peete, who raised $700,000 on Celebrity Apprentice",0,
"With the complete Ft. Lauderdale victory, I will now sue for millions of $’s in attorney fees for which plaintiffs are liable.",0,
Barney Frank admited that ObamaCare does have 'death panels' yesterday. Obamacare must be fully repealed or healthcare will be destroyed.,0,
Who says Obama will do better in the next debate- has he gotten smarter in 2 weeks!,0,
Republicans are making a mistake if they don't solve the fiscal problem now...only the big deal should be approved!,0,
"@ amp_abirpatel Midas Touch, by Donald J. Trump & @ theRealKiyosaki",0,
Putin has no respect for our President --- really bad body language.,0,
@ ZWLykins @ JohnnyPaulCole Your upgrade has been granted & noted by the front desk. Have a wonderful time at Trump International Las Vegas.,0,
I am so disappointed that the Yankeed haven't terminatrd A-Rod's contract. There is no way they would not win in court! Hard to believe.,0,
"Once again, @ Cher tweets nonsense about @ MittRomney. She needs to stop tweeting & start worrying about some of her many problems.",0,
Put this on your calendar: The Celebrity Apprentice live finale is this Sunday at 9 p.m. on NBC. Who will be the next Celebrity Apprentice?,0,
Whatever happened to Obama's 'independent investigation' into national security leaks from his administration? Where's the media?,0,
"To be called Trump Links at Ferry Point, course will be GREAT and, over the years, hold many tournaments and major championships-$'s to NYC.",0,
I wonder if traitor Edward Snowden will be attending the Miss Universe Pageant in Moscow on November 9th.,0,
Always fun to watch the @ Yankees. Derek Jeter had a great weekend.,0,
Good timing: @ TraceAdkins won big for American Red Cross last night on @ ApprenticeNBC. Now the Red Cross is in Oklahoma doing a great job.,0,
The difference between @ MittRomney and @ BarackObama's campaign promises to @ Israel is that Mitt will actually keep all of his.,0,
This is a buyers’ market. Buy now. You will thank me in 3 years.,0,
Unemployment has been over 8% for a record 40 straight months. @ MittRomney's election will end the @ BarackObama downturn.,0,
". @ NBA hall of famer @ dennisrodman returns for the record 13th season of All Star @ CelebApprentice. This time, Dennis brings his A game!",0,
Good night everyone - sleep well and tomorrow have many victories!,0,
One point I made last night and will continue to push is that the @ GOP can't be pollitically correct. We must fight fire with fire.,0,
Read my tweets you dopes-of course he should get a trial-but fast (not a 12 year disaster).,0,
I'll be on @ gretawire tonight at 10 PM Fox News,0,
UK has no money & yet they subsidize ugly Scottish wind farms--big outcry.,0,
Little @ MacMiller—I have more hair than you do and there’s a slight age difference.,0,
Golf match? I've won 18 Club Championships including this weekend. @ mcuban swings like a little girl with no power or talent. Mark's a loser,0,
"If @ DannyZuker competed against me and.won (which not too many people do), he could win millions of $'s for himself or his charity!",0,
"The Arab League stated that it wants nothing to do with an attack on Syria, but they want us to attack.Are our leaders insane or just stupid",0,
"Lots of response to my comment on Diet Coke- let's face it, it doesn't work- just makes you hungry.",0,
Graydon Carter is laughing at the stupidity of Chuck Townsend on his contract renewal--- even he doesn't believe it! @ CondeNastCorp,0,
The Justice Department's investigation into the national security leaks is not independent. This is a very grave situation.,0,
We had all the leverage in our nuclear negotiations with Iran and our leaders foolishly decided to let them out of the trap. WHY?,0,
Just left the set of The Apprentice - the live show tonight will be fantastic - and something very big and very different is going to happen,0,
Everyone's wondering what's wrong with A-Rod. Not one sports writer blames it on his not being able to use drugs anymore-- the real reason.,0,
"Got to do something about these missing chidlren grabbed by the perverts. Too many incidents--fast trial, death penalty.",0,
@ StuartyPhilpott @johfax I have a 93% approval rating in Scotland.,0,
We were led to believe that Jeep would manufacture in U.S. and sell to China—like China does to us.,0,
"Rory, Tiger, Phil and Ernie will be fun to watch this weekend at Trump National Doral.",0,
Obama is a disaster at foreign policy. Never had the experience or knowledge. He is not capable of doing the job.,0,
Attended last night's @ Yankees game--Derek Jeter is both a great player and a great guy.,0,
"All weights are on crane's wrong side --- very precarious below, move out!",0,
Congratulations to @ serenawilliams on her superb @ usopen win. She is terrific!,0,
He would be crazy to play in L.A. - really bad coach who can't adjust to his players!,0,
"The Miss Universe Pageant will be on August 23 (9-11 p.m. on NBC, ET) with Bret Michaels and Natalie Morales to co-host, live from Las Vegas",0,
"As of September 30th, we have a record trade deficit with China of over $217Billion. They are ripping us off. # TimeToGetTough",0,
@ DANCESWITHMETAL I am sure you would be just fine!,0,
“Being true to yourself and your work is an asset. Remember that assets are worth protecting.” – Think Like a Champion,0,
"All I can say is that if I were President, Snowden would have already been returned to the U.S. (by their fastest jet) and with an apology!",0,
"How could Michael Forbes get Scot of the Year when he lost—badly—to me & Andy Murray, a true Scot, who won the U.S. Open & Olympic gold?",0,
Obama at big debate disadvantage--he just can't get away from his bad record.,0,
"Happy to have just passed 1.5M followers on twitter. We picked up over 14,000 yesterday alone. It's great to speak to everyone daily.",0,
This Sunday's All-Star @ ApprenticeNBC features some of the biggest fireworks of the entire season. Get ready.,0,
I will be ON THE RECORD with Greta Van Susteren @ gretawire tonight at 7 pm eastern/FOX News Channel,0,
"@sdoocy @ BroRay You always look great on TV, even without a Trump tie!",0,
